 frequency           vr(out)             vi(out)             AclmagdB            Aclphdeg            AolmagdB            Aolphdeg           
 3.252333870136e+05  9.537423981120e-01 -3.158192379917e-01  4.048823548374e-02 -1.832160914892e+01  9.959532508969e+00 -9.998882724529e+01 
 3.440213263040e+05  9.471284060281e-01 -3.334086000717e-01  3.552513568542e-02 -1.939311277221e+01  9.468126490843e+00 -1.003822398597e+02 
 3.638945990099e+05  9.397199489937e-01 -3.518853711862e-01  2.985002470150e-02 -2.052879961943e+01  8.976213137402e+00 -1.008080473979e+02 
 3.849159021950e+05  9.314213730795e-01 -3.712745678836e-01  2.334811354215e-02 -2.173275730321e+01  8.483741922919e+00 -1.012675310750e+02 
 4.071515547790e+05  9.221256896174e-01 -3.915970492146e-01  1.588362657079e-02 -2.300936636304e+01  7.990655617742e+00 -1.017620666731e+02 
 4.306717067640e+05  9.117133709400e-01 -4.128680272614e-01  7.295569331258e-03 -2.436332337170e+01  7.496889649197e+00 -1.022931268915e+02 
 4.555505605468e+05  9.000510906399e-01 -4.350952074311e-01 -2.607395049745e-03 -2.579966511606e+01  7.002371393395e+00 -1.028622836362e+02 
 4.818666050152e+05  8.869904428552e-01 -4.582764762210e-01 -1.405314128589e-02 -2.732379344725e+01  6.507019385036e+00 -1.034712102216e+02 
 5.097028631689e+05  8.723666962023e-01 -4.823970385575e-01 -2.731356189621e-02 -2.894150009675e+01  6.010742448267e+00 -1.041216833962e+02 
 5.391471540435e+05  8.559976681209e-01 -5.074258920108e-01 -4.271357165763e-02 -3.065899040330e+01  5.513438751523e+00 -1.048155851488e+02 
 5.702923697662e+05  8.376828453575e-01 -5.333115128809e-01 -6.064190978214e-02 -3.248290450370e+01  5.014994764235e+00 -1.055549042273e+02 
 6.032367686157e+05  8.172029326935e-01 -5.599766187632e-01 -8.156403810147e-02 -3.442033380090e+01  4.515284128295e+00 -1.063417372278e+02 
 6.380842850117e+05  7.943200864289e-01 -5.873118745515e-01 -1.060374371548e-01 -3.647882972289e+01  4.014166450267e+00 -1.071782891985e+02 
 6.749448574119e+05  7.687791821558e-01 -6.151684295257e-01 -1.347295993086e-01 -3.866640084481e+01  3.511485990187e+00 -1.080668736301e+02 
 7.139347751503e+05  7.403105870251e-01 -6.433492207726e-01 -1.684389597114e-01 -4.099149294744e+01  3.007070276463e+00 -1.090099116719e+02 
 7.551770453120e+05  7.086350448386e-01 -6.715990775572e-01 -2.081188959477e-01 -4.346294515634e+01  2.500728638404e+00 -1.100099304466e+02 
 7.988017808016e+05  6.734714362494e-01 -6.995938282625e-01 -2.549047183835e-01 -4.608991343378e+01  1.992250671339e+00 -1.110695603212e+02 
 8.449466108283e+05  6.345483215690e-01 -7.269288763207e-01 -3.101432508505e-01 -4.888175076352e+01  1.481404648788e+00 -1.121915308853e+02 
 8.937571151054e+05  5.916202751926e-01 -7.531081070094e-01 -3.754240739099e-01 -5.184783159297e+01  9.679359091680e-01 -1.133786655535e+02 
 9.453872831308e+05  5.444900057181e-01 -7.775345296664e-01 -4.526108087015e-01 -5.499730691679e+01  4.515652296269e-01 -1.146338744923e+02 
 1.000000000000e+06  4.930370348692e-01 -7.995047567866e-01 -5.438698236168e-01 -5.833877635454e+01 -6.801276536522e-02 -1.159601457378e+02 
 1.057767560283e+06  4.372531383920e-01 -8.182102191325e-01 -6.516925392624e-01 -6.187986586541e+01 -5.911311066159e-01 -1.173605343102e+02 
 1.118872211587e+06  3.772836826825e-01 -8.327487793960e-01 -7.789061490684e-01 -6.562670572360e+01 -1.118151855487e+00 -1.188381491230e+02 
 1.183506729519e+06  3.134723078036e-01 -8.421508726673e-01 -9.286662284101e-01 -6.958331406705e+01 -1.649467279484e+00 -1.203961375429e+02 
 1.251875025863e+06  2.464041050297e-01 -8.454240625229e-01 -1.104423753873e+00 -7.375090808513e+01 -2.185500730819e+00 -1.220376675323e+02 
 1.324192791886e+06  1.769397658028e-01 -8.416184362663e-01 -1.309859087019e+00 -7.812718786969e+01 -2.726707149149e+00 -1.237659072969e+02 
 1.400688178818e+06  1.062307964823e-01 -8.299121100426e-01 -1.548777068569e+00 -8.270566468902e+01 -3.273573076447e+00 -1.255840024927e+02 
 1.481602517626e+06  3.570487858299e-02 -8.097111541297e-01 -1.824961159012e+00 -8.747513116824e+01 -3.826616046959e+00 -1.274950511935e+02 
 1.567191080378e+06 -3.298786154558e-02 -7.807520929073e-01 -2.141990832019e+00 -9.241938735715e+01 -4.386383240988e+00 -1.295020768284e+02 
 1.657723885589e+06 -9.807148510422e-02 -7.431894327245e-01 -2.503034457533e+00 -9.751733345930e+01 -4.953449247378e+00 -1.316079995900e+02 
 1.753486550083e+06 -1.577785192320e-01 -6.976478951018e-01 -2.910638219068e+00 -1.027435088535e+02 -5.528412769587e+00 -1.338156069625e+02 
 1.854781190071e+06 -2.105058103448e-01 -6.452216274590e-01 -3.366537725983e+00 -1.080690963080e+02 -6.111892165742e+00 -1.361275240887e+02 
 1.961927374280e+06 -2.549669259637e-01 -5.874116329544e-01 -3.871519996871e+00 -1.134633286039e+02 -6.704519643640e+00 -1.385461850655e+02 
 2.075263132145e+06 -2.903130094963e-01 -5.260062753446e-01 -4.425358144047e+00 -1.188951530745e+02 -7.306934000273e+00 -1.410738062877e+02 
 2.195146020235e+06 -3.161991063451e-01 -4.629236821980e-01 -5.026829647909e+00 -1.243349523300e+02 -7.919771799909e+00 -1.437123631430e+02 
 2.321954250289e+06 -3.327852300263e-01 -4.000440165536e-01 -5.673814521619e+00 -1.297561064292e+02 -8.543656898406e+00 -1.464635714627e+02 
 2.456087882417e+06 -3.406765613002e-01 -3.390605207489e-01 -6.363456152023e+00 -1.351362175628e+02 -9.179188269821e+00 -1.493288750898e+02 
 2.597970087226e+06 -3.408197841648e-01 -2.813711055724e-01 -7.092358873218e+00 -1.404578901331e+02 -9.826926152914e+00 -1.523094406652e+02 
 2.748048480853e+06 -3.343788354505e-01 -2.280204436622e-01 -7.856793991007e+00 -1.457090439250e+02 -1.048737649133e+01 -1.554061607796e+02 
 2.906796537132e+06 -3.226125039560e-01 -1.796906055729e-01 -8.652889892913e+00 -1.508828110919e+02 -1.116097377095e+01 -1.586196657766e+02 
 3.074715081322e+06 -3.067703819222e-01 -1.367298207259e-01 -9.476789223819e+00 -1.559771146782e+02 -1.184806230630e+01 -1.619503441952e+02 
 3.252333870136e+06 -2.880157805681e-01 -9.920528359937e-02 -1.032476462190e+01 -1.609940428222e+02 -1.254887607848e+01 -1.653983708242e+02 
 3.440213263040e+06 -2.673771097148e-01 -6.696641994713e-02 -1.119329175779e+01 -1.659391251016e+02 -1.326351718298e+01 -1.689637405932e+02 
 3.638945990099e+06 -2.457243432069e-01 -3.970802379140e-02 -1.207908357524e+01 -1.708205945361e+02 -1.399193298452e+01 -1.726463051141e+02 
 3.849159021950e+06 -2.237647973337e-01 -1.702648855013e-02 -1.297909226444e+01 -1.756486913625e+02 -1.473389200188e+01 -1.764458077655e+02 
 4.071515547790e+06 -2.020520044117e-01  1.534180437882e-03 -1.389048635832e+01  1.795649616289e+02 -1.548895857210e+01  1.796380882624e+02 
 4.306717067640e+06 -1.810022114401e-01  1.644731790549e-02 -1.481060991096e+01  1.748079033269e+02 -1.625646635815e+01  1.756057858157e+02 
 4.555505605468e+06 -1.609142916449e-01  2.817867177134e-02 -1.573692973399e+01  1.700673041896e+02 -1.703549086767e+01  1.714577617049e+02 
 4.818666050152e+06 -1.419901681475e-01  3.716997286407e-02 -1.666697553440e+01  1.653303771102e+02 -1.782482131073e+01  1.671946059322e+02 
 5.097028631689e+06 -1.243539695491e-01  4.382915297425e-02 -1.759827693343e+01  1.605847496329e+02 -1.862293247316e+01  1.628171023609e+02 
 5.391471540435e+06 -1.080689854722e-01  4.852546759454e-02 -1.852830082340e+01  1.558188197069e+02 -1.942795778072e+01  1.583263613893e+02 
 5.702923697662e+06 -9.315207189474e-02  5.158804232612e-02 -1.945439239741e+01  1.510221160001e+02 -2.023766539844e+01  1.537240143413e+02 
 6.032367686157e+06 -7.958551885293e-02  5.330666927759e-02 -2.037372352498e+01  1.461856808800e+02 -2.104944011971e+01  1.490124774317e+02 
 6.380842850117e+06 -6.732659555667e-02  5.393397399946e-02 -2.128325272818e+01  1.413024881150e+02 -2.186027478384e+01  1.441952885814e+02 
 6.749448574119e+06 -5.631508095093e-02  5.368832370966e-02 -2.217970177294e+01  1.363678986438e+02 -2.266677598614e+01  1.392775130970e+02 
 7.139347751503e+06 -4.647911251847e-02  5.275704766148e-02 -2.305955448431e+01  1.313801453123e+02 -2.346518960968e+01  1.342662031388e+02 
 7.551770453120e+06 -3.773967112404e-02  5.129969257917e-02 -2.391908345929e+01  1.263408212470e+02 -2.425145187293e+01  1.291708808611e+02 
 7.988017808016e+06 -3.001398465378e-02  4.945114629148e-02 -2.475440948145e+01  1.212553282407e+02 -2.502127077215e+01  1.240039977672e+02 
 8.449466108283e+06 -2.321808979933e-02  4.732454070444e-02 -2.556159613225e+01  1.161332228931e+02 -2.577024050825e+01  1.187813050014e+02 
 8.937571151054e+06 -1.726874723092e-02  4.501389701415e-02 -2.633677819130e+01  1.109883851199e+02 -2.649398758581e+01  1.135220567461e+02 
 9.453872831308e+06 -1.208486424680e-02  4.259650915709e-02 -2.707631705445e+01  1.058389313942e+02 -2.718834189773e+01  1.082489670816e+02 
 1.000000000000e+07 -7.588542867294e-03  4.013508054749e-02 -2.777697040485e+01  1.007068098786e+02 -2.784952009971e+01  1.029878557400e+02 
 1.057767560283e+07 -3.705841341654e-03  3.767963826961e-02 -2.843605817025e+01  9.561704958286e+01 -2.847430336578e+01  9.776695331876e+01 
 1.118872211587e+07 -3.673127244937e-04  3.526925146561e-02 -2.905160412809e+01  9.059668711892e+01 -2.906018893767e+01  9.261588803941e+01 
 1.183506729519e+07  2.491634019961e-03  3.293357887005e-02 -2.962243381556e+01  8.567345337814e+01 -2.960549618120e+01  8.756443491114e+01 
 1.251875025862e+07  4.930518315386e-03  3.069426649426e-02 -3.014821505429e+01  8.087435234584e+01 -3.010941352795e+01  8.264115807306e+01 
 1.324192791886e+07  7.003694602166e-03  2.856621160670e-02 -3.062943636237e+01  7.622429052467e+01 -3.057198166335e+01  7.787210338193e+01 
 1.400688178818e+07  8.760363570097e-03  2.655870446145e-02 -3.106732853911e+01  7.174490958593e+01 -3.099401836140e+01  7.327969253741e+01 
 1.481602517626e+07  1.024467338439e-02  2.467645537024e-02 -3.146374309053e+01  6.745373753383e+01 -3.137699877311e+01  6.888193283312e+01 
 1.567191080378e+07  1.149589743471e-02  2.292051202474e-02 -3.182100590615e+01  6.336371716378e+01 -3.172290974203e+01  6.469200029792e+01 
 1.657723885589e+07  1.254867547186e-02  2.128907044313e-02 -3.214176505869e+01  5.948311016012e+01 -3.203409719814e+01  6.071819377184e+01 
 1.753486550083e+07  1.343330493539e-02  1.977818251115e-02 -3.242884846356e+01  5.581572556061e+01 -3.231312255542e+01  5.696420808497e+01 
 1.854781190071e+07  1.417606923218e-02  1.838236350610e-02 -3.268514199026e+01  5.236139088331e+01 -3.256263889522e+01  5.342964432046e+01 
 1.961927374280e+07  1.479959002666e-02  1.709510394749e-02 -3.291349312707e+01  4.911657404498e+01 -3.278529221928e+01  5.011066520777e+01 
 2.075263132145e+07  1.532319130248e-02  1.590929136273e-02 -3.311664069583e+01  4.607507043660e+01 -3.298364843798e+01  4.700071013631e+01 
 2.195146020235e+07  1.576326405853e-02  1.481754881294e-02 -3.329716800503e+01  4.322868578867e+01 -3.316014363182e+01  4.409120071733e+01 
 2.321954250289e+07  1.613362198388e-02  1.381249807794e-02 -3.345747524401e+01  4.056786548081e+01 -3.331705351648e+01  4.137218797329e+01 
 2.456087882417e+07  1.644584015708e-02  1.288695624977e-02 -3.359976652434e+01  3.808224055065e+01 -3.345647762103e+01  3.883291192752e+01 
 2.597970087226e+07  1.670957065413e-02  1.203407488109e-02 -3.372604737658e+01  3.576107688117e+01 -3.358033406743e+01  3.646226063970e+01 
 2.748048480853e+07  1.693283078884e-02  1.124743096922e-02 -3.383812926176e+01  3.359362634783e+01 -3.369036156733e+01  3.424912805575e+01 
 2.906796537132e+07  1.712226146102e-02  1.052107875122e-02 -3.393763851519e+01  3.156938676807e+01 -3.378812609043e+01  3.218267808823e+01 
 3.074715081322e+07  1.728335466491e-02  9.849570747565e-03 -3.402602789225e+01  2.967828226246e+01 -3.387503039191e+01  3.025252707708e+01 
 3.252333870136e+07  1.742065053413e-02  9.227955684770e-03 -3.410458949115e+01  2.791077772604e+01 -3.395232517782e+01  2.844885881911e+01 
 3.440213263040e+07  1.753790539204e-02  8.651759965488e-03 -3.417446824543e+01  2.625794129519e+01 -3.402112109234e+01  2.676248647892e+01 
 3.638945990099e+07  1.763823302817e-02  8.116958296433e-03 -3.423667547344e+01  2.471146773919e+01 -3.408240099765e+01  2.518487467054e+01 
 3.849159021950e+07  1.772422195752e-02  7.619938022570e-03 -3.429210213478e+01  2.326367401593e+01 -3.413703217366e+01  2.370813324138e+01 
 4.071515547790e+07  1.779803165345e-02  7.157460684329e-03 -3.434153155912e+01  2.190747628356e+01 -3.418577817752e+01  2.232499227690e+01 
 4.306717067640e+07  1.786147080203e-02  6.726623377476e-03 -3.438565147457e+01  2.063635564248e+01 -3.422931016363e+01  2.102876576830e+01 
 4.555505605468e+07  1.791606049589e-02  6.324821691241e-03 -3.442506521152e+01  1.944431806562e+01 -3.426821751424e+01  1.981330951788e+01 
 4.818666050152e+07  1.796308504557e-02  5.949715324715e-03 -3.446030199799e+01  1.832585235996e+01 -3.430301767320e+01  1.867297719954e+01 
 5.097028631689e+07  1.800363277715e-02  5.599196967072e-03 -3.449182629609e+01  1.727588872179e+01 -3.433416511112e+01  1.760257717912e+01 
 5.391471540435e+07  1.803862883728e-02  5.271364635940e-03 -3.452004616576e+01  1.628975943197e+01 -3.436205939009e+01  1.659733165793e+01 
 5.702923697662e+07  1.806886168291e-02  4.964497407351e-03 -3.454532067187e+01  1.536316251275e+01 -3.438705232900e+01  1.565283896170e+01 
 6.032367686157e+07  1.809500461642e-02  4.677034301717e-03 -3.456796637612e+01  1.449212864784e+01 -3.440945429870e+01  1.476503926627e+01 
 6.380842850117e+07  1.811763343734e-02  4.407556007554e-03 -3.458826297678e+01  1.367299136524e+01 -3.442953970030e+01  1.393018374350e+01 
 6.749448574119e+07  1.813724104545e-02  4.154769086321e-03 -3.460645817234e+01  1.290236027499e+01 -3.444755169520e+01  1.314480690057e+01 
 7.139347751503e+07  1.815424963401e-02  3.917492311734e-03 -3.462277183218e+01  1.217709707973e+01 -3.446370626411e+01  1.240570181178e+01 
 7.551770453120e+07  1.816902095644e-02  3.694644821565e-03 -3.463739956001e+01  1.149429404266e+01 -3.447819567645e+01  1.170989790973e+01 
 7.988017808015e+07  1.818186503318e-02  3.485235799117e-03 -3.465051573266e+01  1.085125460947e+01 -3.449119144950e+01  1.105464101683e+01 
 8.449466108283e+07  1.819304757637e-02  3.288355443863e-03 -3.466227609172e+01  1.024547591376e+01 -3.450284687194e+01  1.043737533299e+01 
 8.937571151054e+07  1.820279634521e-02  3.103167030073e-03 -3.467281995774e+01  9.674632929860e+00 -3.451329915991e+01  9.855727132633e+00 
 9.453872831308e+07  1.821130659960e-02  2.928899889528e-03 -3.468227212778e+01  9.136564078167e+00 -3.452267130462e+01  9.307489966385e+00 
 1.000000000000e+08  1.821874578392e-02  2.764843183863e-03 -3.469074450911e+01  8.629258118556e+00 -3.453107366312e+01  8.790611195930e+00 
