 frequency       AmagdB          Aphdeg         
 5.81709133e+05  5.87429565e+00 -9.39366432e+01 
 6.08574464e+05  5.48035378e+00 -9.41208653e+01 
 6.36680529e+05  5.08624416e+00 -9.43133780e+01 
 6.66084629e+05  4.69195112e+00 -9.45145577e+01 
 6.96846712e+05  4.29745756e+00 -9.47247965e+01 
 7.29029493e+05  3.90274479e+00 -9.49445020e+01 
 7.62698586e+05  3.50779243e+00 -9.51740983e+01 
 7.97922634e+05  3.11257821e+00 -9.54140263e+01 
 8.34773449e+05  2.71707784e+00 -9.56647440e+01 
 8.73326162e+05  2.32126484e+00 -9.59267269e+01 
 9.13659373e+05  1.92511032e+00 -9.62004685e+01 
 9.55855309e+05  1.52858277e+00 -9.64864807e+01 
 1.00000000e+06  1.13164789e+00 -9.67852934e+01 
 1.04618344e+06  7.34268296e-01 -9.70974557e+01 
 1.09449980e+06  3.36403282e-01 -9.74235348e+01 
 1.14504757e+06 -6.19914372e-02 -9.77641172e+01 
 1.19792981e+06 -4.60964032e-01 -9.81198075e+01 
 1.25325434e+06 -8.60566862e-01 -9.84912288e+01 
 1.31113394e+06 -1.26085680e+00 -9.88790222e+01 
 1.37168662e+06 -1.66189560e+00 -9.92838460e+01 
 1.43503583e+06 -2.06375022e+00 -9.97063748e+01 
 1.50131073e+06 -2.46649323e+00 -1.00147299e+02 
 1.57064643e+06 -2.87020323e+00 -1.00607323e+02 
 1.64318429e+06 -3.27496521e+00 -1.01087164e+02 
 1.71907220e+06 -3.68087102e+00 -1.01587549e+02 
 1.79846488e+06 -4.08801975e+00 -1.02109214e+02 
 1.88152418e+06 -4.49651823e+00 -1.02652902e+02 
 1.96841945e+06 -4.90648140e+00 -1.03219355e+02 
 2.05932784e+06 -5.31803278e+00 -1.03809317e+02 
 2.15443469e+06 -5.73130483e+00 -1.04423526e+02 
 2.25393390e+06 -6.14643938e+00 -1.05062710e+02 
 2.35802834e+06 -6.56358796e+00 -1.05727580e+02 
 2.46693021e+06 -6.98291209e+00 -1.06418829e+02 
 2.58086154e+06 -7.40458350e+00 -1.07137118e+02 
 2.70005462e+06 -7.82878432e+00 -1.07883078e+02 
 2.82475244e+06 -8.25570711e+00 -1.08657292e+02 
 2.95520924e+06 -8.68555478e+00 -1.09460295e+02 
 3.09169098e+06 -9.11854042e+00 -1.10292560e+02 
 3.23447591e+06 -9.55488689e+00 -1.11154490e+02 
 3.38385515e+06 -9.99482632e+00 -1.12046407e+02 
 3.54013324e+06 -1.04385993e+01 -1.12968542e+02 
 3.70362879e+06 -1.08864538e+01 -1.13921026e+02 
 3.87467512e+06 -1.13386443e+01 -1.14903876e+02 
 4.05362096e+06 -1.17954295e+01 -1.15916987e+02 
 4.24083114e+06 -1.22570714e+01 -1.16960121e+02 
 4.43668733e+06 -1.27238325e+01 -1.18032901e+02 
 4.64158883e+06 -1.31959739e+01 -1.19134796e+02 
 4.85595339e+06 -1.36737520e+01 -1.20265122e+02 
 5.08021805e+06 -1.41574161e+01 -1.21423034e+02 
 5.31484001e+06 -1.46472050e+01 -1.22607523e+02 
 5.56029763e+06 -1.51433432e+01 -1.23817416e+02 
 5.81709133e+06 -1.56460378e+01 -1.25051381e+02 
 6.08574464e+06 -1.61554745e+01 -1.26307932e+02 
 6.36680529e+06 -1.66718141e+01 -1.27585438e+02 
 6.66084629e+06 -1.71951884e+01 -1.28882136e+02 
 6.96846712e+06 -1.77256971e+01 -1.30196149e+02 
 7.29029493e+06 -1.82634044e+01 -1.31525503e+02 
 7.62698586e+06 -1.88083357e+01 -1.32868156e+02 
 7.97922634e+06 -1.93604754e+01 -1.34222016e+02 
 8.34773449e+06 -1.99197644e+01 -1.35584977e+02 
 8.73326162e+06 -2.04860988e+01 -1.36954946e+02 
 9.13659373e+06 -2.10593287e+01 -1.38329875e+02 
 9.55855309e+06 -2.16392579e+01 -1.39707797e+02 
 1.00000000e+07 -2.22256439e+01 -1.41086854e+02 
 1.04618344e+07 -2.28181990e+01 -1.42465335e+02 
 1.09449980e+07 -2.34165912e+01 -1.43841704e+02 
 1.14504757e+07 -2.40204469e+01 -1.45214630e+02 
 1.19792981e+07 -2.46293524e+01 -1.46583015e+02 
 1.25325434e+07 -2.52428576e+01 -1.47946021e+02 
 1.31113394e+07 -2.58604786e+01 -1.49303088e+02 
 1.37168662e+07 -2.64817015e+01 -1.50653957e+02 
 1.43503583e+07 -2.71059860e+01 -1.51998681e+02 
 1.50131073e+07 -2.77327694e+01 -1.53337643e+02 
 1.57064643e+07 -2.83614706e+01 -1.54671561e+02 
 1.64318429e+07 -2.89914941e+01 -1.56001494e+02 
 1.71907220e+07 -2.96222341e+01 -1.57328844e+02 
 1.79846488e+07 -3.02530789e+01 -1.58655358e+02 
 1.88152418e+07 -3.08834146e+01 -1.59983119e+02 
 1.96841945e+07 -3.15126292e+01 -1.61314539e+02 
 2.05932784e+07 -3.21401168e+01 -1.62652350e+02 
 2.15443469e+07 -3.27652812e+01 -1.63999587e+02 
 2.25393390e+07 -3.33875400e+01 -1.65359568e+02 
 2.35802834e+07 -3.40063276e+01 -1.66735873e+02 
 2.46693021e+07 -3.46210992e+01 -1.68132317e+02 
 2.58086154e+07 -3.52313338e+01 -1.69552916e+02 
 2.70005462e+07 -3.58365371e+01 -1.71001854e+02 
 2.82475244e+07 -3.64362439e+01 -1.72483444e+02 
 2.95520924e+07 -3.70300205e+01 -1.74002080e+02 
 3.09169098e+07 -3.76174664e+01 -1.75562190e+02 
 3.23447591e+07 -3.81982148e+01 -1.77168186e+02 
 3.38385515e+07 -3.87719339e+01 -1.78824404e+02 
 3.54013324e+07 -3.93383261e+01  1.79464951e+02 
 3.70362879e+07 -3.98971270e+01  1.77695866e+02 
 3.87467512e+07 -4.04481041e+01  1.75864582e+02 
 4.05362096e+07 -4.09910540e+01  1.73967651e+02 
 4.24083114e+07 -4.15257993e+01  1.72001996e+02 
 4.43668733e+07 -4.20521853e+01  1.69964967e+02 
 4.64158883e+07 -4.25700750e+01  1.67854392e+02 
 4.85595339e+07 -4.30793454e+01  1.65668619e+02 
 5.08021805e+07 -4.35798824e+01  1.63406556e+02 
 5.31484001e+07 -4.40715759e+01  1.61067703e+02 
 5.56029763e+07 -4.45543158e+01  1.58652173e+02 
 5.81709133e+07 -4.50279874e+01  1.56160704e+02 
 6.08574464e+07 -4.54924682e+01  1.53594664e+02 
 6.36680529e+07 -4.59476250e+01  1.50956043e+02 
 6.66084629e+07 -4.63933120e+01  1.48247444e+02 
 6.96846712e+07 -4.68293694e+01  1.45472053e+02 
 7.29029493e+07 -4.72556238e+01  1.42633613e+02 
 7.62698586e+07 -4.76718889e+01  1.39736383e+02 
 7.97922634e+07 -4.80779671e+01  1.36785093e+02 
 8.34773449e+07 -4.84736527e+01  1.33784896e+02 
 8.73326162e+07 -4.88587349e+01  1.30741313e+02 
 9.13659373e+07 -4.92330019e+01  1.27660175e+02 
 9.55855309e+07 -4.95962459e+01  1.24547565e+02 
 1.00000000e+08 -4.99482674e+01  1.21409755e+02 
