 frequency       inoise_spectrum onoise_spectrum
 6.03236769e+04  9.05386699e-08  1.72066810e-06 
 6.38084285e+04  9.02264589e-08  1.62108645e-06 
 6.74944857e+04  8.99303318e-08  1.52752210e-06 
 7.13934775e+04  8.96495110e-08  1.43958743e-06 
 7.55177045e+04  8.93832527e-08  1.35692188e-06 
 7.98801781e+04  8.91308458e-08  1.27918994e-06 
 8.44946611e+04  8.88916110e-08  1.20607919e-06 
 8.93757115e+04  8.86648999e-08  1.13729864e-06 
 9.45387283e+04  8.84500940e-08  1.07257707e-06 
 1.00000000e+05  8.82466032e-08  1.01166163e-06 
 1.05776756e+05  8.80538657e-08  9.54316409e-07 
 1.11887221e+05  8.78713464e-08  9.00321259e-07 
 1.18350673e+05  8.76985360e-08  8.49470614e-07 
 1.25187503e+05  8.75349507e-08  8.01572447e-07 
 1.32419279e+05  8.73801305e-08  7.56447298e-07 
 1.40068818e+05  8.72336390e-08  7.13927376e-07 
 1.48160252e+05  8.70950621e-08  6.73855733e-07 
 1.56719108e+05  8.69640076e-08  6.36085502e-07 
 1.65772389e+05  8.68401044e-08  6.00479193e-07 
 1.75348655e+05  8.67230017e-08  5.66908042e-07 
 1.85478119e+05  8.66123682e-08  5.35251412e-07 
 1.96192737e+05  8.65078920e-08  5.05396235e-07 
 2.07526313e+05  8.64092793e-08  4.77236498e-07 
 2.19514602e+05  8.63162547e-08  4.50672770e-07 
 2.32195425e+05  8.62285602e-08  4.25611757e-07 
 2.45608788e+05  8.61459547e-08  4.01965896e-07 
 2.59797009e+05  8.60682143e-08  3.79652978e-07 
 2.74804848e+05  8.59951312e-08  3.58595793e-07 
 2.90679654e+05  8.59265142e-08  3.38721805e-07 
 3.07471508e+05  8.58621881e-08  3.19962849e-07 
 3.25233387e+05  8.58019937e-08  3.02254853e-07 
 3.44021326e+05  8.57457878e-08  2.85537569e-07 
 3.63894599e+05  8.56934432e-08  2.69754336e-07 
 3.84915902e+05  8.56448490e-08  2.54851850e-07 
 4.07151555e+05  8.55999108e-08  2.40779954e-07 
 4.30671707e+05  8.55585506e-08  2.27491440e-07 
 4.55550561e+05  8.55207078e-08  2.14941865e-07 
 4.81866605e+05  8.54863391e-08  2.03089384e-07 
 5.09702863e+05  8.54554196e-08  1.91894584e-07 
 5.39147154e+05  8.54279430e-08  1.81320338e-07 
 5.70292370e+05  8.54039226e-08  1.71331668e-07 
 6.03236769e+05  8.53833922e-08  1.61895607e-07 
 6.38084285e+05  8.53664067e-08  1.52981086e-07 
 6.74944857e+05  8.53530439e-08  1.44558812e-07 
 7.13934775e+05  8.53434047e-08  1.36601168e-07 
 7.55177045e+05  8.53376151e-08  1.29082107e-07 
 7.98801781e+05  8.53358273e-08  1.21977063e-07 
 8.44946611e+05  8.53382212e-08  1.15262858e-07 
 8.93757115e+05  8.53450060e-08  1.08917625e-07 
 9.45387283e+05  8.53564221e-08  1.02920729e-07 
 1.00000000e+06  8.53727427e-08  9.72526913e-08 
 1.05776756e+06  8.53942762e-08  9.18951273e-08 
 1.11887221e+06  8.54213687e-08  8.68306793e-08 
 1.18350673e+06  8.54544062e-08  8.20429582e-08 
 1.25187503e+06  8.54938183e-08  7.75164880e-08 
 1.32419279e+06  8.55400814e-08  7.32366539e-08 
 1.40068818e+06  8.55937231e-08  6.91896537e-08 
 1.48160252e+06  8.56553273e-08  6.53624528e-08 
 1.56719108e+06  8.57255402e-08  6.17427419e-08 
 1.65772389e+06  8.58050772e-08  5.83188981e-08 
 1.75348655e+06  8.58947319e-08  5.50799485e-08 
 1.85478119e+06  8.59953853e-08  5.20155360e-08 
 1.96192737e+06  8.61080182e-08  4.91158884e-08 
 2.07526313e+06  8.62337239e-08  4.63717889e-08 
 2.19514602e+06  8.63737240e-08  4.37745489e-08 
 2.32195425e+06  8.65293853e-08  4.13159823e-08 
 2.45608788e+06  8.67022388e-08  3.89883823e-08 
 2.59797009e+06  8.68940009e-08  3.67844981e-08 
 2.74804848e+06  8.71065958e-08  3.46975144e-08 
 2.90679654e+06  8.73421795e-08  3.27210311e-08 
 3.07471508e+06  8.76031660e-08  3.08490438e-08 
 3.25233387e+06  8.78922533e-08  2.90759258e-08 
 3.44021326e+06  8.82124518e-08  2.73964103e-08 
 3.63894599e+06  8.85671123e-08  2.58055729e-08 
 3.84915902e+06  8.89599552e-08  2.42988149e-08 
 4.07151555e+06  8.93950999e-08  2.28718465e-08 
 4.30671707e+06  8.98770937e-08  2.15206704e-08 
 4.55550561e+06  9.04109408e-08  2.02415640e-08 
 4.81866605e+06  9.10021303e-08  1.90310630e-08 
 5.09702863e+06  9.16566620e-08  1.78859431e-08 
 5.39147154e+06  9.23810708e-08  1.68032009e-08 
 5.70292370e+06  9.31824478e-08  1.57800354e-08 
 6.03236769e+06  9.40684559e-08  1.48138272e-08 
 6.38084285e+06  9.50473417e-08  1.39021175e-08 
 6.74944857e+06  9.61279379e-08  1.30425877e-08 
 7.13934775e+06  9.73196586e-08  1.22330374e-08 
 7.55177045e+06  9.86324819e-08  1.14713641e-08 
 7.98801781e+06  1.00076920e-07  1.07555430e-08 
 8.44946611e+06  1.01663975e-07  1.00836092e-08 
 8.93757115e+06  1.03405072e-07  9.45364156e-09 
 9.45387283e+06  1.05311976e-07  8.86374889e-09 
 1.00000000e+07  1.07396683e-07  8.31206005e-09 
 1.05776756e+07  1.09671283e-07  7.79671650e-09 
 1.11887221e+07  1.12147799e-07  7.31586860e-09 
 1.18350673e+07  1.14837985e-07  6.86767488e-09 
 1.25187503e+07  1.17753102e-07  6.45030428e-09 
 1.32419279e+07  1.20903650e-07  6.06194072e-09 
 1.40068818e+07  1.24299068e-07  5.70078969e-09 
 1.48160252e+07  1.27947407e-07  5.36508609e-09 
 1.56719108e+07  1.31854959e-07  5.05310281e-09 
 1.65772389e+07  1.36025879e-07  4.76315963e-09 
 1.75348655e+07  1.40461782e-07  4.49363185e-09 
 1.85478119e+07  1.45161347e-07  4.24295836e-09 
 1.96192737e+07  1.50119932e-07  4.00964888e-09 
 2.07526313e+07  1.55329237e-07  3.79229020e-09 
 2.19514602e+07  1.60777021e-07  3.58955125e-09 
 2.32195425e+07  1.66446913e-07  3.40018699e-09 
 2.45608788e+07  1.72318338e-07  3.22304112e-09 
 2.59797009e+07  1.78366579e-07  3.05704752e-09 
 2.74804848e+07  1.84562990e-07  2.90123052e-09 
 2.90679654e+07  1.90875371e-07  2.75470398e-09 
 3.07471508e+07  1.97268491e-07  2.61666915e-09 
 3.25233387e+07  2.03704752e-07  2.48641148e-09 
 3.44021326e+07  2.10144943e-07  2.36329636e-09 
 3.63894599e+07  2.16549054e-07  2.24676391e-09 
 3.84915902e+07  2.22877089e-07  2.13632301e-09 
 4.07151555e+07  2.29089816e-07  2.03154469e-09 
 4.30671707e+07  2.35149417e-07  1.93205511e-09 
 4.55550561e+07  2.41019974e-07  1.83752841e-09 
 4.81866605e+07  2.46667778e-07  1.74767962e-09 
 5.09702863e+07  2.52061452e-07  1.66225778e-09 
 5.39147154e+07  2.57171892e-07  1.58103970e-09 
 5.70292370e+07  2.61972066e-07  1.50382420e-09 
 6.03236769e+07  2.66436718e-07  1.43042732e-09 
 6.38084285e+07  2.70542035e-07  1.36067815e-09 
 6.74944857e+07  2.74265339e-07  1.29441575e-09 
 7.13934775e+07  2.77584876e-07  1.23148668e-09 
 7.55177045e+07  2.80479732e-07  1.17174342e-09 
 7.98801781e+07  2.82929932e-07  1.11504340e-09 
 8.44946611e+07  2.84916733e-07  1.06124854e-09 
 8.93757115e+07  2.86423100e-07  1.01022519e-09 
 9.45387283e+07  2.87434347e-07  9.61844359e-10 
 1.00000000e+08  2.87938892e-07  9.15982047e-10 
