 frequency       inoise_spectrum onoise_spectrum
 1.65772389e+05  8.84520629e-08  5.39475165e-07 
 1.75348655e+05  8.79594567e-08  5.07169187e-07 
 1.85478119e+05  8.74913372e-08  4.76915607e-07 
 1.96192737e+05  8.70466162e-08  4.48573707e-07 
 2.07526313e+05  8.66242462e-08  4.22013220e-07 
 2.19514602e+05  8.62232201e-08  3.97113505e-07 
 2.32195425e+05  8.58425705e-08  3.73762779e-07 
 2.45608788e+05  8.54813689e-08  3.51857429e-07 
 2.59797009e+05  8.51387255e-08  3.31301365e-07 
 2.74804848e+05  8.48137879e-08  3.12005431e-07 
 2.90679654e+05  8.45057410e-08  2.93886870e-07 
 3.07471508e+05  8.42138060e-08  2.76868825e-07 
 3.25233387e+05  8.39372397e-08  2.60879883e-07 
 3.44021326e+05  8.36753339e-08  2.45853660e-07 
 3.63894599e+05  8.34274148e-08  2.31728413e-07 
 3.84915902e+05  8.31928423e-08  2.18446690e-07 
 4.07151555e+05  8.29710093e-08  2.05955006e-07 
 4.30671707e+05  8.27613412e-08  1.94203541e-07 
 4.55550561e+05  8.25632957e-08  1.83145872e-07 
 4.81866605e+05  8.23763618e-08  1.72738715e-07 
 5.09702863e+05  8.22000597e-08  1.62941697e-07 
 5.39147154e+05  8.20339407e-08  1.53717141e-07 
 5.70292370e+05  8.18775866e-08  1.45029871e-07 
 6.03236769e+05  8.17306097e-08  1.36847027e-07 
 6.38084285e+05  8.15926531e-08  1.29137904e-07 
 6.74944857e+05  8.14633906e-08  1.21873794e-07 
 7.13934775e+05  8.13425268e-08  1.15027846e-07 
 7.55177045e+05  8.12297977e-08  1.08574936e-07 
 7.98801781e+05  8.11249715e-08  1.02491542e-07 
 8.44946611e+05  8.10278491e-08  9.67556393e-08 
 8.93757115e+05  8.09382651e-08  9.13465905e-08 
 9.45387283e+05  8.08560893e-08  8.62450552e-08 
 1.00000000e+06  8.07812280e-08  8.14328996e-08 
 1.05776756e+06  8.07136259e-08  7.68931155e-08 
 1.11887221e+06  8.06532681e-08  7.26097445e-08 
 1.18350673e+06  8.06001827e-08  6.85678082e-08 
 1.25187503e+06  8.05544438e-08  6.47532433e-08 
 1.32419279e+06  8.05161746e-08  6.11528415e-08 
 1.40068818e+06  8.04855516e-08  5.77541931e-08 
 1.48160252e+06  8.04628085e-08  5.45456360e-08 
 1.56719108e+06  8.04482421e-08  5.15162070e-08 
 1.65772389e+06  8.04422171e-08  4.86555968e-08 
 1.75348655e+06  8.04451736e-08  4.59541090e-08 
 1.85478119e+06  8.04576340e-08  4.34026209e-08 
 1.96192737e+06  8.04802119e-08  4.09925474e-08 
 2.07526313e+06  8.05136215e-08  3.87158078e-08 
 2.19514602e+06  8.05586889e-08  3.65647944e-08 
 2.32195425e+06  8.06163645e-08  3.45323433e-08 
 2.45608788e+06  8.06877371e-08  3.26117072e-08 
 2.59797009e+06  8.07740503e-08  3.07965305e-08 
 2.74804848e+06  8.08767205e-08  2.90808255e-08 
 2.90679654e+06  8.09973579e-08  2.74589505e-08 
 3.07471508e+06  8.11377905e-08  2.59255897e-08 
 3.25233387e+06  8.13000905e-08  2.44757339e-08 
