 frequency       inoise_spectrum onoise_spectrum
 1.00000000e+08  3.93837705e-09  2.60719561e-08 
 1.11588399e+08  3.93145846e-09  2.60218790e-08 
 1.24519708e+08  3.92524543e-09  2.59754422e-08 
 1.38949549e+08  3.91966606e-09  2.59319184e-08 
 1.55051578e+08  3.91465536e-09  2.58905650e-08 
 1.73019574e+08  3.91015460e-09  2.58506061e-08 
 1.93069773e+08  3.90611066e-09  2.58112101e-08 
 2.15443469e+08  3.90247542e-09  2.57714646e-08 
 2.40409918e+08  3.89920524e-09  2.57303461e-08 
 2.68269580e+08  3.89626039e-09  2.56866852e-08 
 2.99357729e+08  3.89360461e-09  2.56391252e-08 
 3.34048498e+08  3.89120458e-09  2.55860736e-08 
 3.72759372e+08  3.88902948e-09  2.55256467e-08 
 4.15956216e+08  3.88705052e-09  2.54556053e-08 
 4.64158883e+08  3.88524048e-09  2.53732834e-08 
 5.17947468e+08  3.88357320e-09  2.52755114e-08 
 5.77969288e+08  3.88202306e-09  2.51585359e-08 
 6.44946677e+08  3.88056439e-09  2.50179444e-08 
 7.19685673e+08  3.87917089e-09  2.48486032e-08 
 8.03085722e+08  3.87781480e-09  2.46446243e-08 
 8.96150502e+08  3.87646613e-09  2.43993821e-08 
 1.00000000e+09  3.87509161e-09  2.41056054e-08 
 1.11588399e+09  3.87365349e-09  2.37555765e-08 
 1.24519708e+09  3.87210810e-09  2.33414668e-08 
 1.38949549e+09  3.87040413e-09  2.28558305e-08 
 1.55051578e+09  3.86848046e-09  2.22922575e-08 
 1.73019574e+09  3.86626364e-09  2.16461505e-08 
 1.93069773e+09  3.86366474e-09  2.09155478e-08 
 2.15443469e+09  3.86057559e-09  2.01018645e-08 
 2.40409918e+09  3.85686419e-09  1.92103976e-08 
 2.68269580e+09  3.85236930e-09  1.82504480e-08 
 2.99357729e+09  3.84689385e-09  1.72349693e-08 
 3.34048498e+09  3.84019742e-09  1.61797506e-08 
 3.72759372e+09  3.83198727e-09  1.51022466e-08 
 4.15956216e+09  3.82190842e-09  1.40202536e-08 
 4.64158883e+09  3.80953262e-09  1.29506476e-08 
 5.17947468e+09  3.79434672e-09  1.19083702e-08 
 5.77969288e+09  3.77574140e-09  1.09057632e-08 
 6.44946677e+09  3.75300129e-09  9.95227288e-09 
 7.19685673e+09  3.72529863e-09  9.05447016e-09 
 8.03085722e+09  3.69169335e-09  8.21630114e-09 
 8.96150502e+09  3.65114308e-09  7.43947249e-09 
 1.00000000e+10  3.60252764e-09  6.72389004e-09 
