 frequency       Zout            Zout            ReZout          ImZout         
 3.70362879e+06  2.73507297e+06 -8.44491126e+06  2.73507297e+06 -8.44491126e+06 
 3.87467512e+06  2.51860007e+06 -8.13926721e+06  2.51860007e+06 -8.13926721e+06 
 4.05362096e+06  2.31763716e+06 -7.83951877e+06  2.31763716e+06 -7.83951877e+06 
 4.24083114e+06  2.13130927e+06 -7.54619263e+06  2.13130927e+06 -7.54619263e+06 
 4.43668733e+06  1.95875356e+06 -7.25972319e+06  1.95875356e+06 -7.25972319e+06 
 4.64158883e+06  1.79912604e+06 -6.98046024e+06  1.79912604e+06 -6.98046024e+06 
 4.85595339e+06  1.65160693e+06 -6.70867661e+06  1.65160693e+06 -6.70867661e+06 
 5.08021805e+06  1.51540482e+06 -6.44457572e+06  1.51540482e+06 -6.44457572e+06 
 5.31484001e+06  1.38975989e+06 -6.18829879e+06  1.38975989e+06 -6.18829879e+06 
 5.56029763e+06  1.27394608e+06 -5.93993178e+06  1.27394608e+06 -5.93993178e+06 
 5.81709133e+06  1.16727262e+06 -5.69951190e+06  1.16727262e+06 -5.69951190e+06 
 6.08574464e+06  1.06908480e+06 -5.46703366e+06  1.06908480e+06 -5.46703366e+06 
 6.36680529e+06  9.78764232e+05 -5.24245449e+06  9.78764232e+05 -5.24245449e+06 
 6.66084629e+06  8.95728617e+05 -5.02569991e+06  8.95728617e+05 -5.02569991e+06 
 6.96846712e+06  8.19431181e+05 -4.81666821e+06  8.19431181e+05 -4.81666821e+06 
 7.29029493e+06  7.49359792e+05 -4.61523470e+06  7.49359792e+05 -4.61523470e+06 
 7.62698586e+06  6.85035848e+05 -4.42125557e+06  6.85035848e+05 -4.42125557e+06 
 7.97922634e+06  6.26013010e+05 -4.23457124e+06  6.26013010e+05 -4.23457124e+06 
 8.34773449e+06  5.71875802e+05 -4.05500949e+06  5.71875802e+05 -4.05500949e+06 
 8.73326162e+06  5.22238133e+05 -3.88238808e+06  5.22238133e+05 -3.88238808e+06 
 9.13659373e+06  4.76741775e+05 -3.71651721e+06  4.76741775e+05 -3.71651721e+06 
 9.55855309e+06  4.35054821e+05 -3.55720151e+06  4.35054821e+05 -3.55720151e+06 
 1.00000000e+07  3.96870149e+05 -3.40424190e+06  3.96870149e+05 -3.40424190e+06 
