 frequency       AmagdB          Aphdeg         
 1.34497085e+06  3.71105629e+01  1.05606427e+02 
 1.37598551e+06  3.69275524e+01  1.05248509e+02 
 1.40771537e+06  3.67439230e+01  1.04896950e+02 
 1.44017690e+06  3.65596984e+01  1.04551661e+02 
 1.47338699e+06  3.63749017e+01  1.04212554e+02 
 1.50736290e+06  3.61895551e+01  1.03879535e+02 
 1.54212228e+06  3.60036801e+01  1.03552512e+02 
 1.57768320e+06  3.58172975e+01  1.03231390e+02 
 1.61406415e+06  3.56304274e+01  1.02916071e+02 
 1.65128404e+06  3.54430893e+01  1.02606459e+02 
 1.68936220e+06  3.52553019e+01  1.02302454e+02 
 1.72831844e+06  3.50670834e+01  1.02003958e+02 
 1.76817299e+06  3.48784511e+01  1.01710871e+02 
 1.80894658e+06  3.46894220e+01  1.01423092e+02 
 1.85066040e+06  3.45000123e+01  1.01140520e+02 
 1.89333613e+06  3.43102376e+01  1.00863055e+02 
 1.93699595e+06  3.41201130e+01  1.00590595e+02 
 1.98166255e+06  3.39296530e+01  1.00323039e+02 
 2.02735916e+06  3.37388717e+01  1.00060286e+02 
 2.07410951e+06  3.35477824e+01  9.98022357e+01 
 2.12193792e+06  3.33563981e+01  9.95487864e+01 
 2.17086923e+06  3.31647313e+01  9.92998382e+01 
 2.22092889e+06  3.29727940e+01  9.90552912e+01 
 2.27214291e+06  3.27805976e+01  9.88150458e+01 
 2.32453791e+06  3.25881533e+01  9.85790031e+01 
 2.37814113e+06  3.23954716e+01  9.83470647e+01 
 2.43298042e+06  3.22025630e+01  9.81191328e+01 
 2.48908429e+06  3.20094371e+01  9.78951104e+01 
 2.54648190e+06  3.18161034e+01  9.76749008e+01 
 2.60520309e+06  3.16225710e+01  9.74584086e+01 
 2.66527837e+06  3.14288487e+01  9.72455386e+01 
 2.72673897e+06  3.12349447e+01  9.70361967e+01 
 2.78961683e+06  3.10408673e+01  9.68302896e+01 
 2.85394464e+06  3.08466240e+01  9.66277246e+01 
 2.91975583e+06  3.06522223e+01  9.64284100e+01 
 2.98708461e+06  3.04576693e+01  9.62322549e+01 
 3.05596598e+06  3.02629720e+01  9.60391692e+01 
 3.12643573e+06  3.00681368e+01  9.58490636e+01 
 3.19853049e+06  2.98731702e+01  9.56618498e+01 
 3.27228774e+06  2.96780781e+01  9.54774402e+01 
 3.34774581e+06  2.94828665e+01  9.52957480e+01 
 3.42494392e+06  2.92875408e+01  9.51166874e+01 
 3.50392221e+06  2.90921066e+01  9.49401734e+01 
 3.58472171e+06  2.88965690e+01  9.47661217e+01 
 3.66738442e+06  2.87009330e+01  9.45944488e+01 
 3.75195331e+06  2.85052034e+01  9.44250721e+01 
 3.83847234e+06  2.83093848e+01  9.42579098e+01 
 3.92698648e+06  2.81134816e+01  9.40928808e+01 
 4.01754173e+06  2.79174981e+01  9.39299046e+01 
 4.11018515e+06  2.77214386e+01  9.37689018e+01 
 4.20496491e+06  2.75253068e+01  9.36097933e+01 
 4.30193027e+06  2.73291067e+01  9.34525010e+01 
 4.40113162e+06  2.71328419e+01  9.32969472e+01 
 4.50262052e+06  2.69365161e+01  9.31430552e+01 
 4.60644974e+06  2.67401326e+01  9.29907486e+01 
 4.71267322e+06  2.65436948e+01  9.28399518e+01 
 4.82134619e+06  2.63472060e+01  9.26905897e+01 
 4.93252513e+06  2.61506692e+01  9.25425877e+01 
 5.04626783e+06  2.59540876e+01  9.23958719e+01 
 5.16263340e+06  2.57574640e+01  9.22503687e+01 
 5.28168234e+06  2.55608013e+01  9.21060051e+01 
 5.40347650e+06  2.53641022e+01  9.19627087e+01 
 5.52807921e+06  2.51673696e+01  9.18204072e+01 
 5.65555523e+06  2.49706060e+01  9.16790289e+01 
 5.78597080e+06  2.47738140e+01  9.15385025e+01 
 5.91939372e+06  2.45769962e+01  9.13987569e+01 
 6.05589334e+06  2.43801550e+01  9.12597215e+01 
 6.19554061e+06  2.41832928e+01  9.11213259e+01 
 6.33840810e+06  2.39864120e+01  9.09834999e+01 
 6.48457008e+06  2.37895150e+01  9.08461737e+01 
 6.63410251e+06  2.35926041e+01  9.07092775e+01 
 6.78708313e+06  2.33956816e+01  9.05727419e+01 
 6.94359143e+06  2.31987496e+01  9.04364974e+01 
 7.10370877e+06  2.30018106e+01  9.03004749e+01 
 7.26751838e+06  2.28048666e+01  9.01646051e+01 
 7.43510539e+06  2.26079200e+01  9.00288191e+01 
 7.60655691e+06  2.24109729e+01  8.98930477e+01 
 7.78196206e+06  2.22140275e+01  8.97572220e+01 
 7.96141200e+06  2.20170861e+01  8.96212728e+01 
 8.14500001e+06  2.18201509e+01  8.94851310e+01 
 8.33282151e+06  2.16232241e+01  8.93487274e+01 
 8.52497412e+06  2.14263079e+01  8.92119928e+01 
 8.72155772e+06  2.12294047e+01  8.90748576e+01 
 8.92267449e+06  2.10325168e+01  8.89372523e+01 
 9.12842895e+06  2.08356464e+01  8.87991071e+01 
 9.33892805e+06  2.06387960e+01  8.86603519e+01 
 9.55428121e+06  2.04419679e+01  8.85209164e+01 
 9.77460036e+06  2.02451647e+01  8.83807302e+01 
 1.00000000e+07  2.00483887e+01  8.82397222e+01 
 1.02305973e+07  1.98516426e+01  8.80978214e+01 
 1.04665121e+07  1.96549290e+01  8.79549561e+01 
 1.07078670e+07  1.94582505e+01  8.78110544e+01 
 1.09547876e+07  1.92616099e+01  8.76660439e+01 
 1.12074020e+07  1.90650101e+01  8.75198519e+01 
 1.14658417e+07  1.88684539e+01  8.73724049e+01 
 1.17302409e+07  1.86719444e+01  8.72236293e+01 
 1.20007371e+07  1.84754845e+01  8.70734507e+01 
 1.22774708e+07  1.82790776e+01  8.69217943e+01 
 1.25605860e+07  1.80827269e+01  8.67685846e+01 
 1.28502297e+07  1.78864357e+01  8.66137457e+01 
 1.31465525e+07  1.76902077e+01  8.64572009e+01 
 1.34497085e+07  1.74940464e+01  8.62988729e+01 
 1.37598551e+07  1.72979557e+01  8.61386839e+01 
 1.40771537e+07  1.71019394e+01  8.59765552e+01 
 1.44017690e+07  1.69060016e+01  8.58124074e+01 
 1.47338699e+07  1.67101466e+01  8.56461606e+01 
 1.50736290e+07  1.65143786e+01  8.54777340e+01 
 1.54212228e+07  1.63187023e+01  8.53070460e+01 
 1.57768320e+07  1.61231223e+01  8.51340143e+01 
 1.61406415e+07  1.59276435e+01  8.49585558e+01 
 1.65128404e+07  1.57322711e+01  8.47805867e+01 
 1.68936220e+07  1.55370104e+01  8.46000221e+01 
 1.72831844e+07  1.53418668e+01  8.44167767e+01 
 1.76817299e+07  1.51468462e+01  8.42307640e+01 
 1.80894658e+07  1.49519544e+01  8.40418968e+01 
 1.85066040e+07  1.47571977e+01  8.38500871e+01 
 1.89333613e+07  1.45625826e+01  8.36552459e+01 
 1.93699595e+07  1.43681159e+01  8.34572837e+01 
 1.98166255e+07  1.41738044e+01  8.32561098e+01 
 2.02735916e+07  1.39796556e+01  8.30516327e+01 
 2.07410951e+07  1.37856769e+01  8.28437604e+01 
 2.12193792e+07  1.35918765e+01  8.26323996e+01 
 2.17086923e+07  1.33982624e+01  8.24174567e+01 
 2.22092889e+07  1.32048432e+01  8.21988369e+01 
 2.27214291e+07  1.30116279e+01  8.19764448e+01 
 2.32453791e+07  1.28186258e+01  8.17501844e+01 
 2.37814113e+07  1.26258465e+01  8.15199588e+01 
 2.43298042e+07  1.24333001e+01  8.12856704e+01 
 2.48908429e+07  1.22409971e+01  8.10472212e+01 
 2.54648190e+07  1.20489484e+01  8.08045124e+01 
 2.60520309e+07  1.18571652e+01  8.05574448e+01 
 2.66527837e+07  1.16656595e+01  8.03059186e+01 
 2.72673897e+07  1.14744433e+01  8.00498335e+01 
 2.78961683e+07  1.12835296e+01  7.97890891e+01 
 2.85394464e+07  1.10929314e+01  7.95235846e+01 
 2.91975583e+07  1.09026626e+01  7.92532189e+01 
 2.98708461e+07  1.07127375e+01  7.89778908e+01 
 3.05596598e+07  1.05231709e+01  7.86974993e+01 
 3.12643573e+07  1.03339781e+01  7.84119431e+01 
 3.19853049e+07  1.01451753e+01  7.81211215e+01 
 3.27228774e+07  9.95677894e+00  7.78249338e+01 
 3.34774581e+07  9.76880625e+00  7.75232798e+01 
 3.42494392e+07  9.58127507e+00  7.72160600e+01 
 3.50392221e+07  9.39420389e+00  7.69031756e+01 
 3.58472171e+07  9.20761183e+00  7.65845286e+01 
 3.66738442e+07  9.02151873e+00  7.62600220e+01 
 3.75195331e+07  8.83594509e+00  7.59295602e+01 
 3.83847234e+07  8.65091214e+00  7.55930488e+01 
 3.92698648e+07  8.46644180e+00  7.52503953e+01 
 4.01754173e+07  8.28255674e+00  7.49015088e+01 
 4.11018515e+07  8.09928038e+00  7.45463005e+01 
 4.20496491e+07  7.91663686e+00  7.41846839e+01 
 4.30193027e+07  7.73465112e+00  7.38165749e+01 
 4.40113162e+07  7.55334884e+00  7.34418925e+01 
 4.50262052e+07  7.37275649e+00  7.30605585e+01 
 4.60644974e+07  7.19290130e+00  7.26724980e+01 
 4.71267322e+07  7.01381129e+00  7.22776399e+01 
 4.82134619e+07  6.83551527e+00  7.18759170e+01 
 4.93252513e+07  6.65804282e+00  7.14672661e+01 
 5.04626783e+07  6.48142428e+00  7.10516289e+01 
 5.16263340e+07  6.30569078e+00  7.06289517e+01 
 5.28168234e+07  6.13087419e+00  7.01991863e+01 
 5.40347650e+07  5.95700713e+00  6.97622899e+01 
 5.52807921e+07  5.78412294e+00  6.93182257e+01 
 5.65555523e+07  5.61225567e+00  6.88669633e+01 
 5.78597080e+07  5.44144006e+00  6.84084787e+01 
 5.91939372e+07  5.27171149e+00  6.79427552e+01 
 6.05589334e+07  5.10310599e+00  6.74697834e+01 
 6.19554061e+07  4.93566016e+00  6.69895618e+01 
 6.33840810e+07  4.76941115e+00  6.65020970e+01 
 6.48457008e+07  4.60439664e+00  6.60074039e+01 
 6.63410251e+07  4.44065475e+00  6.55055067e+01 
 6.78708313e+07  4.27822401e+00  6.49964385e+01 
 6.94359143e+07  4.11714330e+00  6.44802422e+01 
 7.10370877e+07  3.95745178e+00  6.39569704e+01 
 7.26751838e+07  3.79918884e+00  6.34266861e+01 
 7.43510539e+07  3.64239403e+00  6.28894627e+01 
 7.60655691e+07  3.48710693e+00  6.23453845e+01 
 7.78196206e+07  3.33336717e+00  6.17945468e+01 
 7.96141200e+07  3.18121424e+00  6.12370561e+01 
 8.14500001e+07  3.03068746e+00  6.06730304e+01 
 8.33282151e+07  2.88182590e+00  6.01025993e+01 
 8.52497412e+07  2.73466823e+00  5.95259042e+01 
 8.72155772e+07  2.58925266e+00  5.89430982e+01 
 8.92267449e+07  2.44561684e+00  5.83543464e+01 
 9.12842895e+07  2.30379772e+00  5.77598255e+01 
 9.33892805e+07  2.16383147e+00  5.71597243e+01 
 9.55428121e+07  2.02575340e+00  5.65542430e+01 
 9.77460036e+07  1.88959777e+00  5.59435937e+01 
 1.00000000e+08  1.75539776e+00  5.53279997e+01 
 1.02305973e+08  1.62318534e+00  5.47076952e+01 
 1.04665121e+08  1.49299111e+00  5.40829256e+01 
 1.07078670e+08  1.36484429e+00  5.34539463e+01 
 1.09547876e+08  1.23877252e+00  5.28210232e+01 
 1.12074020e+08  1.11480185e+00  5.21844313e+01 
 1.14658417e+08  9.92956552e-01  5.15444550e+01 
 1.17302409e+08  8.73259106e-01  5.09013869e+01 
 1.20007371e+08  7.55730076e-01  5.02555277e+01 
 1.22774708e+08  6.40388034e-01  4.96071853e+01 
 1.25605860e+08  5.27249496e-01  4.89566737e+01 
 1.28502297e+08  4.16328848e-01  4.83043133e+01 
 1.31465525e+08  3.07638291e-01  4.76504289e+01 
 1.34497085e+08  2.01187793e-01  4.69953498e+01 
 1.37598551e+08  9.69850473e-02  4.63394085e+01 
 1.40771537e+08 -4.96456167e-03  4.56829402e+01 
 1.44017690e+08 -1.04657977e-01  4.50262816e+01 
 1.47338699e+08 -2.02094484e-01  4.43697699e+01 
