 frequency       inoise_spectrum onoise_spectrum
 5.70292370e+05  7.38278325e-08  7.80153563e-07 
 6.03236769e+05  7.37533159e-08  7.80219223e-07 
 6.38084285e+05  7.36709590e-08  7.80299087e-07 
 6.74944857e+05  7.35798881e-08  7.80394431e-07 
 7.13934775e+05  7.34791497e-08  7.80506686e-07 
 7.55177045e+05  7.33677051e-08  7.80637459e-07 
 7.98801781e+05  7.32444269e-08  7.80788542e-07 
 8.44946611e+05  7.31080950e-08  7.80961930e-07 
 8.93757115e+05  7.29573944e-08  7.81159842e-07 
 9.45387283e+05  7.27909141e-08  7.81384733e-07 
 1.00000000e+06  7.26071476e-08  7.81639317e-07 
