 frequency       inoise_spectrum onoise_spectrum
 4.07151555e+04  8.26912235e-08  1.70618891e-06 
 4.30671707e+04  8.19163772e-08  1.63404952e-06 
 4.55550561e+04  8.11770494e-08  1.56316965e-06 
 4.81866605e+04  8.04718555e-08  1.49370631e-06 
 5.09702863e+04  7.97994473e-08  1.42580716e-06 
 5.39147154e+04  7.91585128e-08  1.35960748e-06 
 5.70292370e+04  7.85477766e-08  1.29522775e-06 
 6.03236769e+04  7.79659999e-08  1.23277194e-06 
 6.38084285e+04  7.74119804e-08  1.17232630e-06 
 6.74944857e+04  7.68845522e-08  1.11395898e-06 
 7.13934775e+04  7.63825857e-08  1.05772004e-06 
 7.55177045e+04  7.59049877e-08  1.00364204e-06 
 7.98801781e+04  7.54507006e-08  9.51740984e-07 
 8.44946611e+04  7.50187024e-08  9.02017536e-07 
 8.93757115e+04  7.46080064e-08  8.54458489e-07 
 9.45387283e+04  7.42176606e-08  8.09038329e-07 
 1.00000000e+05  7.38467474e-08  7.65720850e-07 
 1.05776756e+05  7.34943827e-08  7.24460765e-07 
 1.11887221e+05  7.31597159e-08  6.85205265e-07 
 1.18350673e+05  7.28419287e-08  6.47895480e-07 
 1.25187503e+05  7.25402348e-08  6.12467837e-07 
 1.32419279e+05  7.22538793e-08  5.78855279e-07 
 1.40068818e+05  7.19821376e-08  5.46988362e-07 
 1.48160252e+05  7.17243150e-08  5.16796203e-07 
 1.56719108e+05  7.14797456e-08  4.88207308e-07 
 1.65772389e+05  7.12477922e-08  4.61150271e-07 
 1.75348655e+05  7.10278446e-08  4.35554356e-07 
 1.85478119e+05  7.08193195e-08  4.11349979e-07 
 1.96192737e+05  7.06216596e-08  3.88469093e-07 
 2.07526313e+05  7.04343324e-08  3.66845491e-07 
 2.19514602e+05  7.02568300e-08  3.46415039e-07 
 2.32195425e+05  7.00886679e-08  3.27115845e-07 
 2.45608788e+05  6.99293843e-08  3.08888374e-07 
 2.59797009e+05  6.97785395e-08  2.91675526e-07 
 2.74804848e+05  6.96357151e-08  2.75422664e-07 
 2.90679654e+05  6.95005132e-08  2.60077626e-07 
 3.07471508e+05  6.93725558e-08  2.45590704e-07 
 3.25233387e+05  6.92514840e-08  2.31914601e-07 
 3.44021326e+05  6.91369576e-08  2.19004385e-07 
 3.63894599e+05  6.90286542e-08  2.06817414e-07 
 3.84915902e+05  6.89262687e-08  1.95313268e-07 
 4.07151555e+05  6.88295131e-08  1.84453667e-07 
 4.30671707e+05  6.87381155e-08  1.74202383e-07 
 4.55550561e+05  6.86518196e-08  1.64525154e-07 
 4.81866605e+05  6.85703849e-08  1.55389599e-07 
 5.09702863e+05  6.84935856e-08  1.46765125e-07 
 5.39147154e+05  6.84212108e-08  1.38622841e-07 
 5.70292370e+05  6.83530637e-08  1.30935476e-07 
 6.03236769e+05  6.82889618e-08  1.23677288e-07 
 6.38084285e+05  6.82287366e-08  1.16823994e-07 
 6.74944857e+05  6.81722333e-08  1.10352680e-07 
 7.13934775e+05  6.81193109e-08  1.04241736e-07 
 7.55177045e+05  6.80698422e-08  9.84707789e-08 
 7.98801781e+05  6.80237139e-08  9.30205868e-08 
 8.44946611e+05  6.79808266e-08  8.78730319e-08 
 8.93757115e+05  6.79410954e-08  8.30110194e-08 
 9.45387283e+05  6.79044499e-08  7.84184291e-08 
 1.00000000e+06  6.78708349e-08  7.40800589e-08 
 1.05776756e+06  6.78402108e-08  6.99815727e-08 
 1.11887221e+06  6.78125543e-08  6.61094505e-08 
 1.18350673e+06  6.77878593e-08  6.24509409e-08 
 1.25187503e+06  6.77661380e-08  5.89940174e-08 
 1.32419279e+06  6.77474217e-08  5.57273360e-08 
 1.40068818e+06  6.77317622e-08  5.26401962e-08 
 1.48160252e+06  6.77192337e-08  4.97225035e-08 
 1.56719108e+06  6.77099338e-08  4.69647349e-08 
