 frequency       AmagdB          Aphdeg         
 6.63410251e+05  4.33254502e+01  1.24659791e+02 
 6.78708313e+05  4.31904953e+01  1.24051229e+02 
 6.94359143e+05  4.30535972e+01  1.23447819e+02 
 7.10370877e+05  4.29147895e+01  1.22849780e+02 
 7.26751838e+05  4.27741068e+01  1.22257324e+02 
 7.43510539e+05  4.26315849e+01  1.21670649e+02 
 7.60655691e+05  4.24872600e+01  1.21089943e+02 
 7.78196206e+05  4.23411696e+01  1.20515380e+02 
 7.96141200e+05  4.21933515e+01  1.19947125e+02 
 8.14500001e+05  4.20438440e+01  1.19385329e+02 
 8.33282151e+05  4.18926859e+01  1.18830132e+02 
 8.52497412e+05  4.17399165e+01  1.18281663e+02 
 8.72155772e+05  4.15855752e+01  1.17740038e+02 
 8.92267449e+05  4.14297014e+01  1.17205364e+02 
 9.12842895e+05  4.12723348e+01  1.16677734e+02 
 9.33892805e+05  4.11135149e+01  1.16157233e+02 
 9.55428121e+05  4.09532812e+01  1.15643933e+02 
 9.77460036e+05  4.07916731e+01  1.15137898e+02 
 1.00000000e+06  4.06287296e+01  1.14639180e+02 
 1.02305973e+06  4.04644894e+01  1.14147822e+02 
 1.04665121e+06  4.02989908e+01  1.13663858e+02 
 1.07078670e+06  4.01322719e+01  1.13187313e+02 
 1.09547876e+06  3.99643700e+01  1.12718202e+02 
 1.12074020e+06  3.97953222e+01  1.12256533e+02 
 1.14658417e+06  3.96251648e+01  1.11802307e+02 
 1.17302409e+06  3.94539335e+01  1.11355515e+02 
 1.20007371e+06  3.92816635e+01  1.10916142e+02 
 1.22774708e+06  3.91083892e+01  1.10484168e+02 
 1.25605860e+06  3.89341444e+01  1.10059563e+02 
 1.28502297e+06  3.87589621e+01  1.09642294e+02 
 1.31465525e+06  3.85828747e+01  1.09232321e+02 
 1.34497085e+06  3.84059137e+01  1.08829599e+02 
 1.37598551e+06  3.82281098e+01  1.08434076e+02 
 1.40771537e+06  3.80494933e+01  1.08045700e+02 
 1.44017690e+06  3.78700932e+01  1.07664410e+02 
 1.47338699e+06  3.76899381e+01  1.07290144e+02 
 1.50736290e+06  3.75090556e+01  1.06922834e+02 
 1.54212228e+06  3.73274728e+01  1.06562411e+02 
 1.57768320e+06  3.71452156e+01  1.06208801e+02 
 1.61406415e+06  3.69623095e+01  1.05861928e+02 
 1.65128404e+06  3.67787790e+01  1.05521714e+02 
 1.68936220e+06  3.65946480e+01  1.05188078e+02 
 1.72831844e+06  3.64099396e+01  1.04860937e+02 
 1.76817299e+06  3.62246761e+01  1.04540205e+02 
 1.80894658e+06  3.60388792e+01  1.04225798e+02 
 1.85066040e+06  3.58525696e+01  1.03917626e+02 
 1.89333613e+06  3.56657677e+01  1.03615602e+02 
 1.93699595e+06  3.54784929e+01  1.03319635e+02 
 1.98166255e+06  3.52907641e+01  1.03029634e+02 
 2.02735916e+06  3.51025994e+01  1.02745509e+02 
 2.07410951e+06  3.49140164e+01  1.02467168e+02 
 2.12193792e+06  3.47250320e+01  1.02194518e+02 
 2.17086923e+06  3.45356625e+01  1.01927467e+02 
 2.22092889e+06  3.43459235e+01  1.01665923e+02 
 2.27214291e+06  3.41558302e+01  1.01409793e+02 
 2.32453791e+06  3.39653972e+01  1.01158985e+02 
 2.37814113e+06  3.37746383e+01  1.00913408e+02 
 2.43298042e+06  3.35835673e+01  1.00672969e+02 
 2.48908429e+06  3.33921969e+01  1.00437577e+02 
 2.54648190e+06  3.32005396e+01  1.00207142e+02 
 2.60520309e+06  3.30086075e+01  9.99815746e+01 
 2.66527837e+06  3.28164120e+01  9.97607844e+01 
 2.72673897e+06  3.26239642e+01  9.95446834e+01 
 2.78961683e+06  3.24312748e+01  9.93331837e+01 
 2.85394464e+06  3.22383539e+01  9.91261984e+01 
 2.91975583e+06  3.20452113e+01  9.89236416e+01 
 2.98708461e+06  3.18518564e+01  9.87254282e+01 
 3.05596598e+06  3.16582984e+01  9.85314740e+01 
 3.12643573e+06  3.14645457e+01  9.83416962e+01 
 3.19853049e+06  3.12706068e+01  9.81560126e+01 
 3.27228774e+06  3.10764895e+01  9.79743424e+01 
 3.34774581e+06  3.08822016e+01  9.77966056e+01 
 3.42494392e+06  3.06877504e+01  9.76227236e+01 
 3.50392221e+06  3.04931428e+01  9.74526188e+01 
 3.58472171e+06  3.02983856e+01  9.72862148e+01 
 3.66738442e+06  3.01034854e+01  9.71234363e+01 
 3.75195331e+06  2.99084481e+01  9.69642091e+01 
 3.83847234e+06  2.97132799e+01  9.68084603e+01 
 3.92698648e+06  2.95179863e+01  9.66561181e+01 
 4.01754173e+06  2.93225728e+01  9.65071121e+01 
 4.11018515e+06  2.91270445e+01  9.63613727e+01 
 4.20496491e+06  2.89314066e+01  9.62188317e+01 
 4.30193027e+06  2.87356637e+01  9.60794221e+01 
 4.40113162e+06  2.85398205e+01  9.59430780e+01 
 4.50262052e+06  2.83438812e+01  9.58097347e+01 
 4.60644974e+06  2.81478502e+01  9.56793286e+01 
 4.71267322e+06  2.79517313e+01  9.55517975e+01 
 4.82134619e+06  2.77555286e+01  9.54270799e+01 
 4.93252513e+06  2.75592455e+01  9.53051158e+01 
 5.04626783e+06  2.73628857e+01  9.51858463e+01 
 5.16263340e+06  2.71664524e+01  9.50692133e+01 
 5.28168234e+06  2.69699490e+01  9.49551603e+01 
 5.40347650e+06  2.67733786e+01  9.48436314e+01 
 5.52807921e+06  2.65767439e+01  9.47345721e+01 
 5.65555523e+06  2.63800479e+01  9.46279288e+01 
 5.78597080e+06  2.61832934e+01  9.45236491e+01 
 5.91939372e+06  2.59864827e+01  9.44216815e+01 
 6.05589334e+06  2.57896185e+01  9.43219755e+01 
 6.19554061e+06  2.55927031e+01  9.42244818e+01 
 6.33840810e+06  2.53957387e+01  9.41291519e+01 
 6.48457008e+06  2.51987275e+01  9.40359384e+01 
 6.63410251e+06  2.50016715e+01  9.39447947e+01 
 6.78708313e+06  2.48045728e+01  9.38556754e+01 
 6.94359143e+06  2.46074332e+01  9.37685358e+01 
 7.10370877e+06  2.44102546e+01  9.36833322e+01 
 7.26751838e+06  2.42130386e+01  9.36000219e+01 
 7.43510539e+06  2.40157870e+01  9.35185629e+01 
 7.60655691e+06  2.38185012e+01  9.34389142e+01 
 7.78196206e+06  2.36211828e+01  9.33610356e+01 
 7.96141200e+06  2.34238333e+01  9.32848878e+01 
 8.14500001e+06  2.32264540e+01  9.32104323e+01 
 8.33282151e+06  2.30290462e+01  9.31376313e+01 
 8.52497412e+06  2.28316112e+01  9.30664480e+01 
 8.72155772e+06  2.26341503e+01  9.29968462e+01 
 8.92267449e+06  2.24366645e+01  9.29287906e+01 
 9.12842895e+06  2.22391549e+01  9.28622465e+01 
 9.33892805e+06  2.20416227e+01  9.27971801e+01 
 9.55428121e+06  2.18440688e+01  9.27335582e+01 
 9.77460036e+06  2.16464942e+01  9.26713483e+01 
 1.00000000e+07  2.14488997e+01  9.26105188e+01 
 1.02305973e+07  2.12512864e+01  9.25510384e+01 
 1.04665121e+07  2.10536550e+01  9.24928769e+01 
 1.07078670e+07  2.08560063e+01  9.24360044e+01 
 1.09547876e+07  2.06583410e+01  9.23803918e+01 
 1.12074020e+07  2.04606601e+01  9.23260107e+01 
 1.14658417e+07  2.02629640e+01  9.22728331e+01 
 1.17302409e+07  2.00652535e+01  9.22208318e+01 
 1.20007371e+07  1.98675293e+01  9.21699800e+01 
 1.22774708e+07  1.96697919e+01  9.21202517e+01 
 1.25605860e+07  1.94720419e+01  9.20716213e+01 
 1.28502297e+07  1.92742799e+01  9.20240638e+01 
 1.31465525e+07  1.90765065e+01  9.19775548e+01 
 1.34497085e+07  1.88787221e+01  9.19320702e+01 
 1.37598551e+07  1.86809272e+01  9.18875868e+01 
 1.40771537e+07  1.84831223e+01  9.18440814e+01 
 1.44017690e+07  1.82853078e+01  9.18015319e+01 
 1.47338699e+07  1.80874842e+01  9.17599161e+01 
 1.50736290e+07  1.78896519e+01  9.17192127e+01 
 1.54212228e+07  1.76918112e+01  9.16794007e+01 
 1.57768320e+07  1.74939625e+01  9.16404594e+01 
 1.61406415e+07  1.72961062e+01  9.16023689e+01 
 1.65128404e+07  1.70982426e+01  9.15651094e+01 
 1.68936220e+07  1.69003721e+01  9.15286616e+01 
 1.72831844e+07  1.67024949e+01  9.14930069e+01 
 1.76817299e+07  1.65046114e+01  9.14581267e+01 
 1.80894658e+07  1.63067218e+01  9.14240029e+01 
 1.85066040e+07  1.61088265e+01  9.13906181e+01 
 1.89333613e+07  1.59109255e+01  9.13579548e+01 
 1.93699595e+07  1.57130193e+01  9.13259962e+01 
 1.98166255e+07  1.55151080e+01  9.12947257e+01 
 2.02735916e+07  1.53171919e+01  9.12641272e+01 
 2.07410951e+07  1.51192712e+01  9.12341849e+01 
 2.12193792e+07  1.49213461e+01  9.12048832e+01 
 2.17086923e+07  1.47234167e+01  9.11762069e+01 
 2.22092889e+07  1.45254833e+01  9.11481412e+01 
 2.27214291e+07  1.43275461e+01  9.11206717e+01 
 2.32453791e+07  1.41296052e+01  9.10937839e+01 
 2.37814113e+07  1.39316608e+01  9.10674640e+01 
 2.43298042e+07  1.37337131e+01  9.10416984e+01 
 2.48908429e+07  1.35357621e+01  9.10164737e+01 
 2.54648190e+07  1.33378081e+01  9.09917769e+01 
 2.60520309e+07  1.31398511e+01  9.09675950e+01 
 2.66527837e+07  1.29418914e+01  9.09439157e+01 
 2.72673897e+07  1.27439289e+01  9.09207266e+01 
 2.78961683e+07  1.25459640e+01  9.08980156e+01 
 2.85394464e+07  1.23479965e+01  9.08757711e+01 
 2.91975583e+07  1.21500268e+01  9.08539814e+01 
 2.98708461e+07  1.19520548e+01  9.08326353e+01 
 3.05596598e+07  1.17540808e+01  9.08117216e+01 
 3.12643573e+07  1.15561046e+01  9.07912296e+01 
 3.19853049e+07  1.13581266e+01  9.07711486e+01 
 3.27228774e+07  1.11601467e+01  9.07514682e+01 
 3.34774581e+07  1.09621650e+01  9.07321782e+01 
 3.42494392e+07  1.07641816e+01  9.07132685e+01 
 3.50392221e+07  1.05661967e+01  9.06947293e+01 
 3.58472171e+07  1.03682101e+01  9.06765511e+01 
 3.66738442e+07  1.01702221e+01  9.06587244e+01 
 3.75195331e+07  9.97223273e+00  9.06412399e+01 
 3.83847234e+07  9.77424198e+00  9.06240885e+01 
 3.92698648e+07  9.57624995e+00  9.06072614e+01 
 4.01754173e+07  9.37825669e+00  9.05907498e+01 
 4.11018515e+07  9.18026227e+00  9.05745451e+01 
 4.20496491e+07  8.98226672e+00  9.05586389e+01 
 4.30193027e+07  8.78427011e+00  9.05430230e+01 
 4.40113162e+07  8.58627248e+00  9.05276892e+01 
 4.50262052e+07  8.38827387e+00  9.05126297e+01 
 4.60644974e+07  8.19027434e+00  9.04978365e+01 
 4.71267322e+07  7.99227392e+00  9.04833019e+01 
 4.82134619e+07  7.79427265e+00  9.04690185e+01 
 4.93252513e+07  7.59627058e+00  9.04549788e+01 
 5.04626783e+07  7.39826774e+00  9.04411756e+01 
 5.16263340e+07  7.20026415e+00  9.04276015e+01 
 5.28168234e+07  7.00225987e+00  9.04142497e+01 
 5.40347650e+07  6.80425492e+00  9.04011132e+01 
 5.52807921e+07  6.60624933e+00  9.03881850e+01 
 5.65555523e+07  6.40824312e+00  9.03754586e+01 
 5.78597080e+07  6.21023634e+00  9.03629273e+01 
 5.91939372e+07  6.01222901e+00  9.03505846e+01 
 6.05589334e+07  5.81422114e+00  9.03384241e+01 
 6.19554061e+07  5.61621277e+00  9.03264394e+01 
 6.33840810e+07  5.41820392e+00  9.03146244e+01 
 6.48457008e+07  5.22019462e+00  9.03029729e+01 
 6.63410251e+07  5.02218488e+00  9.02914789e+01 
 6.78708313e+07  4.82417473e+00  9.02801363e+01 
 6.94359143e+07  4.62616418e+00  9.02689393e+01 
 7.10370877e+07  4.42815326e+00  9.02578820e+01 
 7.26751838e+07  4.23014198e+00  9.02469588e+01 
 7.43510539e+07  4.03213036e+00  9.02361639e+01 
 7.60655691e+07  3.83411842e+00  9.02254918e+01 
 7.78196206e+07  3.63610618e+00  9.02149368e+01 
 7.96141200e+07  3.43809364e+00  9.02044935e+01 
 8.14500001e+07  3.24008083e+00  9.01941565e+01 
 8.33282151e+07  3.04206777e+00  9.01839204e+01 
 8.52497412e+07  2.84405445e+00  9.01737799e+01 
 8.72155772e+07  2.64604090e+00  9.01637297e+01 
 8.92267449e+07  2.44802714e+00  9.01537646e+01 
 9.12842895e+07  2.25001317e+00  9.01438794e+01 
 9.33892805e+07  2.05199900e+00  9.01340690e+01 
 9.55428121e+07  1.85398465e+00  9.01243282e+01 
 9.77460036e+07  1.65597013e+00  9.01146521e+01 
 1.00000000e+08  1.45795544e+00  9.01050356e+01 
 1.02305973e+08  1.25994061e+00  9.00954736e+01 
 1.04665121e+08  1.06192564e+00  9.00859612e+01 
 1.07078670e+08  8.63910536e-01  9.00764936e+01 
 1.09547876e+08  6.65895314e-01  9.00670657e+01 
 1.12074020e+08  4.67879982e-01  9.00576726e+01 
 1.14658417e+08  2.69864548e-01  9.00483095e+01 
 1.17302409e+08  7.18490227e-02  9.00389715e+01 
 1.20007371e+08 -1.26166586e-01  9.00296538e+01 
 1.22774708e+08 -3.24182269e-01  9.00203515e+01 
 1.25605860e+08 -5.22198018e-01  9.00110597e+01 
 1.28502297e+08 -7.20213824e-01  9.00017737e+01 
 1.31465525e+08 -9.18229679e-01  8.99924886e+01 
 1.34497085e+08 -1.11624557e+00  8.99831996e+01 
 1.37598551e+08 -1.31426150e+00  8.99739019e+01 
 1.40771537e+08 -1.51227746e+00  8.99645906e+01 
 1.44017690e+08 -1.71029343e+00  8.99552609e+01 
