 frequency       inoise_spectrum onoise_spectrum
 1.11887221e+07  2.95378203e-07  1.30001037e-08 
 1.18350673e+07  3.04566002e-07  1.23085549e-08 
 1.25187503e+07  3.13551861e-07  1.16494578e-08 
 1.32419279e+07  3.22261495e-07  1.10219031e-08 
 1.40068818e+07  3.30618907e-07  1.04249492e-08 
 1.48160252e+07  3.38547563e-07  9.85762496e-09 
 1.56719108e+07  3.45971651e-07  9.31893428e-09 
 1.65772389e+07  3.52817380e-07  8.80786021e-09 
 1.75348655e+07  3.59014283e-07  8.32336986e-09 
 1.85478119e+07  3.64496500e-07  7.86441936e-09 
 1.96192737e+07  3.69203990e-07  7.42995898e-09 
 2.07526313e+07  3.73083668e-07  7.01893829e-09 
 2.19514602e+07  3.76090424e-07  6.63031137e-09 
 2.32195425e+07  3.78188017e-07  6.26304193e-09 
 2.45608788e+07  3.79349826e-07  5.91610827e-09 
 2.59797009e+07  3.79559432e-07  5.58850793e-09 
 2.74804848e+07  3.78811030e-07  5.27926201e-09 
 2.90679654e+07  3.77109633e-07  4.98741906e-09 
 3.07471508e+07  3.74471072e-07  4.71205830e-09 
 3.25233387e+07  3.70921765e-07  4.45229241e-09 
 3.44021326e+07  3.66498252e-07  4.20726958e-09 
 3.63894599e+07  3.61246497e-07  3.97617500e-09 
 3.84915902e+07  3.55220959e-07  3.75823171e-09 
 4.07151555e+07  3.48483468e-07  3.55270100e-09 
 4.30671707e+07  3.41101926e-07  3.35888220e-09 
 4.55550561e+07  3.33148888e-07  3.17611214e-09 
 4.81866605e+07  3.24700069e-07  3.00376424e-09 
 5.09702863e+07  3.15832838e-07  2.84124731e-09 
 5.39147154e+07  3.06624746e-07  2.68800419e-09 
 5.70292370e+07  2.97152154e-07  2.54351023e-09 
 6.03236769e+07  2.87488993e-07  2.40727165e-09 
 6.38084285e+07  2.77705693e-07  2.27882393e-09 
 6.74944857e+07  2.67868306e-07  2.15773010e-09 
 7.13934775e+07  2.58037830e-07  2.04357914e-09 
 7.55177045e+07  2.48269737e-07  1.93598435e-09 
 7.98801781e+07  2.38613685e-07  1.83458182e-09 
 8.44946611e+07  2.29113413e-07  1.73902899e-09 
 8.93757115e+07  2.19806774e-07  1.64900317e-09 
 9.45387283e+07  2.10725906e-07  1.56420029e-09 
 1.00000000e+08  2.01897494e-07  1.48433361e-09 
